[54]2026-01-14 15:26:36,030: 
>>>>> Main Config
[Dataset]
data_dir: data/recsys_data
dataset: amazon_cds
min_user_per_item: 1
min_item_per_user: 10
leave_k: 5
popularity_order: True

[Evaluator]
ks: [1, 5, 10, 20]

[EarlyStop]
early_stop: 10
early_stop_measure: mean

[Experiment]
num_epochs: 72
verbose: 0
print_step: 1
test_step: 1
test_from: 0
model_name: MF_CFAdaBoost
gpu: 0

>>>>> model Config
[Model]
dropout: 0
emb_dim: 100
neg_sample_rate: 2
neg_sample_rate_eval: 2
reg: 1e-05
batch_size: 1024
test_batch_size: 1024
lr: 0.001
beta1: 1
beta2: 2
tau: 0.001
neg_sample_num: 5
display_step: 1
iters: 40


[54]2026-01-14 15:26:36,030: 
Dataset: amazon_cds
# of users: 581
# of items: 636

[54]2026-01-14 15:26:45,445: epoch= 36, loss=7753.362, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2117, NDCG@5=0.1932, NDCG@10=0.2146, NDCG@20=0.2580
[54]2026-01-14 15:26:45,686: epoch= 37, loss=7519.241, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2100, NDCG@5=0.1952, NDCG@10=0.2163, NDCG@20=0.2596
[54]2026-01-14 15:26:45,922: epoch= 38, loss=7265.060, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2134, NDCG@5=0.1960, NDCG@10=0.2202, NDCG@20=0.2620
[54]2026-01-14 15:26:46,155: epoch= 39, loss=7031.717, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2186, NDCG@5=0.1987, NDCG@10=0.2226, NDCG@20=0.2619
[54]2026-01-14 15:26:46,367: epoch= 40, loss=6845.355, train time=0.12, epoch time=0.21 (0.12 + 0.09), NDCG@1=0.2186, NDCG@5=0.2009, NDCG@10=0.2248, NDCG@20=0.2633
[54]2026-01-14 15:26:46,604: epoch= 41, loss=6617.902, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2255, NDCG@5=0.2038, NDCG@10=0.2274, NDCG@20=0.2649
[54]2026-01-14 15:26:46,844: epoch= 42, loss=6445.968, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2255, NDCG@5=0.2051, NDCG@10=0.2267, NDCG@20=0.2680
[54]2026-01-14 15:26:47,068: epoch= 43, loss=6236.756, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2289, NDCG@5=0.2054, NDCG@10=0.2283, NDCG@20=0.2706
[54]2026-01-14 15:26:47,273: epoch= 44, loss=6034.667, train time=0.11, epoch time=0.20 (0.11 + 0.09), NDCG@1=0.2324, NDCG@5=0.2067, NDCG@10=0.2280, NDCG@20=0.2688
[54]2026-01-14 15:26:47,510: epoch= 45, loss=5819.581, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2255, NDCG@5=0.2080, NDCG@10=0.2284, NDCG@20=0.2699
[54]2026-01-14 15:26:47,745: epoch= 46, loss=5715.846, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2255, NDCG@5=0.2082, NDCG@10=0.2288, NDCG@20=0.2707
[54]2026-01-14 15:26:47,949: epoch= 47, loss=5450.130, train time=0.12, epoch time=0.20 (0.12 + 0.08), NDCG@1=0.2238, NDCG@5=0.2094, NDCG@10=0.2299, NDCG@20=0.2710
[54]2026-01-14 15:26:48,192: epoch= 48, loss=5457.948, train time=0.14, epoch time=0.24 (0.14 + 0.10), NDCG@1=0.2238, NDCG@5=0.2097, NDCG@10=0.2300, NDCG@20=0.2702
[54]2026-01-14 15:26:48,428: epoch= 49, loss=5244.976, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2238, NDCG@5=0.2091, NDCG@10=0.2299, NDCG@20=0.2734
[54]2026-01-14 15:26:48,732: epoch= 50, loss=5127.727, train time=0.13, epoch time=0.30 (0.13 + 0.17), NDCG@1=0.2255, NDCG@5=0.2118, NDCG@10=0.2324, NDCG@20=0.2748
[54]2026-01-14 15:26:48,961: epoch= 51, loss=4908.427, train time=0.11, epoch time=0.22 (0.11 + 0.12), NDCG@1=0.2203, NDCG@5=0.2112, NDCG@10=0.2299, NDCG@20=0.2750
[54]2026-01-14 15:26:49,186: epoch= 52, loss=4859.123, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2255, NDCG@5=0.2132, NDCG@10=0.2320, NDCG@20=0.2754
[54]2026-01-14 15:26:49,408: epoch= 53, loss=4668.042, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2220, NDCG@5=0.2136, NDCG@10=0.2319, NDCG@20=0.2768
[54]2026-01-14 15:26:49,645: epoch= 54, loss=4536.646, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2306, NDCG@5=0.2167, NDCG@10=0.2337, NDCG@20=0.2783
[54]2026-01-14 15:26:49,868: epoch= 55, loss=4413.233, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2341, NDCG@5=0.2182, NDCG@10=0.2349, NDCG@20=0.2790
[54]2026-01-14 15:26:50,107: epoch= 56, loss=4368.432, train time=0.14, epoch time=0.23 (0.14 + 0.10), NDCG@1=0.2289, NDCG@5=0.2159, NDCG@10=0.2334, NDCG@20=0.2791
[54]2026-01-14 15:26:50,340: epoch= 57, loss=4204.723, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2324, NDCG@5=0.2146, NDCG@10=0.2341, NDCG@20=0.2780
[54]2026-01-14 15:26:50,574: epoch= 58, loss=4096.484, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2375, NDCG@5=0.2138, NDCG@10=0.2350, NDCG@20=0.2803
[54]2026-01-14 15:26:50,789: epoch= 59, loss=4047.835, train time=0.13, epoch time=0.21 (0.13 + 0.08), NDCG@1=0.2341, NDCG@5=0.2167, NDCG@10=0.2353, NDCG@20=0.2791
[54]2026-01-14 15:26:51,040: epoch= 60, loss=3943.585, train time=0.14, epoch time=0.25 (0.14 + 0.11), NDCG@1=0.2324, NDCG@5=0.2150, NDCG@10=0.2334, NDCG@20=0.2780
[54]2026-01-14 15:26:51,277: epoch= 61, loss=3814.484, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2255, NDCG@5=0.2147, NDCG@10=0.2321, NDCG@20=0.2758
[54]2026-01-14 15:26:51,497: epoch= 62, loss=3685.582, train time=0.12, epoch time=0.22 (0.12 + 0.09), NDCG@1=0.2324, NDCG@5=0.2175, NDCG@10=0.2356, NDCG@20=0.2775
[54]2026-01-14 15:26:51,738: epoch= 63, loss=3631.050, train time=0.13, epoch time=0.24 (0.13 + 0.10), NDCG@1=0.2375, NDCG@5=0.2164, NDCG@10=0.2337, NDCG@20=0.2780
