[54]2026-01-03 18:15:38,924: 
>>>>> Main Config
[Dataset]
data_dir: data/recsys_data
dataset: amazon_cds
min_user_per_item: 1
min_item_per_user: 10
leave_k: 5
popularity_order: True

[Evaluator]
ks: [1, 5, 10, 20]

[EarlyStop]
early_stop: 10
early_stop_measure: mean

[Experiment]
num_epochs: 72
verbose: 0
print_step: 1
test_step: 1
test_from: 0
model_name: MF_adaboost
gpu: 0

>>>>> model Config
[Model]
dropout: 0
emb_dim: 100
neg_sample_rate: 2
neg_sample_rate_eval: 2
reg: 1e-05
batch_size: 1024
test_batch_size: 1024
lr: 0.001
beta1: 1
beta2: 2
tau: 0.001
neg_sample_num: 5
display_step: 1
iters: 40


[54]2026-01-03 18:15:38,924: 
Dataset: amazon_cds
# of users: 581
# of items: 636

[54]2026-01-03 18:15:57,781: epoch=  8, loss=20364.113, train time=0.09, epoch time=0.19 (0.09 + 0.10), NDCG@1=0.0688, NDCG@5=0.0698, NDCG@10=0.0783, NDCG@20=0.0986
[54]2026-01-03 18:15:58,001: epoch=  9, loss=20096.424, train time=0.12, epoch time=0.22 (0.12 + 0.09), NDCG@1=0.0964, NDCG@5=0.0891, NDCG@10=0.1008, NDCG@20=0.1239
[54]2026-01-03 18:15:58,241: epoch= 10, loss=19707.191, train time=0.15, epoch time=0.24 (0.15 + 0.09), NDCG@1=0.0998, NDCG@5=0.1015, NDCG@10=0.1138, NDCG@20=0.1394
[54]2026-01-03 18:15:58,489: epoch= 11, loss=19175.391, train time=0.14, epoch time=0.24 (0.14 + 0.10), NDCG@1=0.1170, NDCG@5=0.1132, NDCG@10=0.1244, NDCG@20=0.1477
[54]2026-01-03 18:15:58,702: epoch= 12, loss=18476.723, train time=0.13, epoch time=0.21 (0.13 + 0.08), NDCG@1=0.1291, NDCG@5=0.1185, NDCG@10=0.1287, NDCG@20=0.1529
[54]2026-01-03 18:15:58,942: epoch= 13, loss=17703.723, train time=0.15, epoch time=0.24 (0.15 + 0.09), NDCG@1=0.1480, NDCG@5=0.1222, NDCG@10=0.1325, NDCG@20=0.1572
[54]2026-01-03 18:15:59,184: epoch= 14, loss=16883.615, train time=0.14, epoch time=0.24 (0.14 + 0.10), NDCG@1=0.1532, NDCG@5=0.1269, NDCG@10=0.1340, NDCG@20=0.1598
[54]2026-01-03 18:15:59,398: epoch= 15, loss=16114.772, train time=0.12, epoch time=0.21 (0.12 + 0.09), NDCG@1=0.1601, NDCG@5=0.1286, NDCG@10=0.1377, NDCG@20=0.1616
[54]2026-01-03 18:15:59,625: epoch= 16, loss=15399.256, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.1670, NDCG@5=0.1319, NDCG@10=0.1418, NDCG@20=0.1671
[54]2026-01-03 18:15:59,876: epoch= 17, loss=14733.223, train time=0.12, epoch time=0.25 (0.12 + 0.13), NDCG@1=0.1532, NDCG@5=0.1331, NDCG@10=0.1427, NDCG@20=0.1695
[54]2026-01-03 18:16:00,068: epoch= 18, loss=14107.529, train time=0.09, epoch time=0.19 (0.09 + 0.10), NDCG@1=0.1601, NDCG@5=0.1383, NDCG@10=0.1486, NDCG@20=0.1736
[54]2026-01-03 18:16:00,304: epoch= 19, loss=13685.868, train time=0.14, epoch time=0.23 (0.14 + 0.10), NDCG@1=0.1790, NDCG@5=0.1438, NDCG@10=0.1525, NDCG@20=0.1802
[54]2026-01-03 18:16:00,528: epoch= 20, loss=13182.050, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.1928, NDCG@5=0.1485, NDCG@10=0.1573, NDCG@20=0.1860
[54]2026-01-03 18:16:00,756: epoch= 21, loss=12694.927, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.1997, NDCG@5=0.1549, NDCG@10=0.1636, NDCG@20=0.1919
[54]2026-01-03 18:16:01,001: epoch= 22, loss=12258.618, train time=0.15, epoch time=0.24 (0.15 + 0.09), NDCG@1=0.1893, NDCG@5=0.1539, NDCG@10=0.1645, NDCG@20=0.1966
[54]2026-01-03 18:16:01,239: epoch= 23, loss=11880.052, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2048, NDCG@5=0.1604, NDCG@10=0.1705, NDCG@20=0.2035
[54]2026-01-03 18:16:01,473: epoch= 24, loss=11462.645, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.1997, NDCG@5=0.1623, NDCG@10=0.1755, NDCG@20=0.2080
[54]2026-01-03 18:16:01,713: epoch= 25, loss=11073.453, train time=0.14, epoch time=0.23 (0.14 + 0.10), NDCG@1=0.2065, NDCG@5=0.1659, NDCG@10=0.1804, NDCG@20=0.2139
[54]2026-01-03 18:16:01,929: epoch= 26, loss=10687.967, train time=0.12, epoch time=0.21 (0.12 + 0.09), NDCG@1=0.2100, NDCG@5=0.1706, NDCG@10=0.1842, NDCG@20=0.2178
[54]2026-01-03 18:16:02,225: epoch= 27, loss=10404.443, train time=0.13, epoch time=0.29 (0.13 + 0.16), NDCG@1=0.2117, NDCG@5=0.1722, NDCG@10=0.1874, NDCG@20=0.2221
[54]2026-01-03 18:16:02,429: epoch= 28, loss=10032.694, train time=0.10, epoch time=0.20 (0.10 + 0.10), NDCG@1=0.2151, NDCG@5=0.1742, NDCG@10=0.1920, NDCG@20=0.2263
[54]2026-01-03 18:16:02,661: epoch= 29, loss=9696.287, train time=0.12, epoch time=0.23 (0.12 + 0.10), NDCG@1=0.2169, NDCG@5=0.1765, NDCG@10=0.1948, NDCG@20=0.2310
[54]2026-01-03 18:16:02,872: epoch= 30, loss=9350.642, train time=0.11, epoch time=0.21 (0.11 + 0.09), NDCG@1=0.2186, NDCG@5=0.1812, NDCG@10=0.1998, NDCG@20=0.2356
[54]2026-01-03 18:16:03,110: epoch= 31, loss=9107.570, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2306, NDCG@5=0.1882, NDCG@10=0.2047, NDCG@20=0.2425
[54]2026-01-03 18:16:03,349: epoch= 32, loss=8858.968, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2306, NDCG@5=0.1888, NDCG@10=0.2067, NDCG@20=0.2464
[54]2026-01-03 18:16:03,578: epoch= 33, loss=8534.681, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2375, NDCG@5=0.1937, NDCG@10=0.2093, NDCG@20=0.2499
[54]2026-01-03 18:16:03,805: epoch= 34, loss=8211.986, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2341, NDCG@5=0.1939, NDCG@10=0.2102, NDCG@20=0.2533
[54]2026-01-03 18:16:04,034: epoch= 35, loss=7901.963, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2306, NDCG@5=0.1939, NDCG@10=0.2141, NDCG@20=0.2549
[54]2026-01-03 18:16:04,249: epoch= 36, loss=7752.074, train time=0.13, epoch time=0.21 (0.13 + 0.08), NDCG@1=0.2392, NDCG@5=0.1946, NDCG@10=0.2150, NDCG@20=0.2580
[54]2026-01-03 18:16:04,486: epoch= 37, loss=7511.718, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2324, NDCG@5=0.1964, NDCG@10=0.2164, NDCG@20=0.2578
[54]2026-01-03 18:16:04,732: epoch= 38, loss=7252.370, train time=0.14, epoch time=0.24 (0.14 + 0.10), NDCG@1=0.2478, NDCG@5=0.2014, NDCG@10=0.2211, NDCG@20=0.2622
[54]2026-01-03 18:16:04,958: epoch= 39, loss=6947.269, train time=0.12, epoch time=0.22 (0.12 + 0.09), NDCG@1=0.2392, NDCG@5=0.2012, NDCG@10=0.2220, NDCG@20=0.2627
[54]2026-01-03 18:16:05,182: epoch= 40, loss=6755.361, train time=0.12, epoch time=0.22 (0.12 + 0.10), NDCG@1=0.2496, NDCG@5=0.2022, NDCG@10=0.2249, NDCG@20=0.2648
[54]2026-01-03 18:16:05,433: epoch= 41, loss=6606.464, train time=0.13, epoch time=0.25 (0.13 + 0.12), NDCG@1=0.2461, NDCG@5=0.2023, NDCG@10=0.2252, NDCG@20=0.2657
[54]2026-01-03 18:16:05,654: epoch= 42, loss=6370.259, train time=0.10, epoch time=0.22 (0.10 + 0.11), NDCG@1=0.2427, NDCG@5=0.1988, NDCG@10=0.2250, NDCG@20=0.2651
[54]2026-01-03 18:16:05,882: epoch= 43, loss=6277.008, train time=0.13, epoch time=0.22 (0.13 + 0.10), NDCG@1=0.2410, NDCG@5=0.1987, NDCG@10=0.2236, NDCG@20=0.2660
[54]2026-01-03 18:16:06,178: epoch= 44, loss=5968.773, train time=0.14, epoch time=0.29 (0.14 + 0.15), NDCG@1=0.2341, NDCG@5=0.2007, NDCG@10=0.2220, NDCG@20=0.2661
[54]2026-01-03 18:16:06,382: epoch= 45, loss=5893.463, train time=0.10, epoch time=0.20 (0.10 + 0.10), NDCG@1=0.2341, NDCG@5=0.2021, NDCG@10=0.2240, NDCG@20=0.2682
[54]2026-01-03 18:16:06,613: epoch= 46, loss=5696.441, train time=0.13, epoch time=0.23 (0.13 + 0.09), NDCG@1=0.2358, NDCG@5=0.2045, NDCG@10=0.2271, NDCG@20=0.2698
[54]2026-01-03 18:16:06,845: epoch= 47, loss=5461.180, train time=0.13, epoch time=0.23 (0.13 + 0.09), NDCG@1=0.2461, NDCG@5=0.2057, NDCG@10=0.2277, NDCG@20=0.2710
[54]2026-01-03 18:16:07,087: epoch= 48, loss=5277.354, train time=0.14, epoch time=0.24 (0.14 + 0.10), NDCG@1=0.2496, NDCG@5=0.2041, NDCG@10=0.2284, NDCG@20=0.2718
[54]2026-01-03 18:16:07,323: epoch= 49, loss=5171.328, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2375, NDCG@5=0.2055, NDCG@10=0.2285, NDCG@20=0.2720
[54]2026-01-03 18:16:07,547: epoch= 50, loss=5076.342, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2513, NDCG@5=0.2107, NDCG@10=0.2321, NDCG@20=0.2757
[54]2026-01-03 18:16:07,783: epoch= 51, loss=4831.852, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2513, NDCG@5=0.2118, NDCG@10=0.2323, NDCG@20=0.2747
[54]2026-01-03 18:16:08,029: epoch= 52, loss=4801.495, train time=0.14, epoch time=0.24 (0.14 + 0.10), NDCG@1=0.2461, NDCG@5=0.2096, NDCG@10=0.2313, NDCG@20=0.2753
